,HUC_8,site_id,latitude,longitude,rec_id,horizon,quartz_pct,tot_k_fs_pct,tot_plag_pct,tot_flds_pct,tot_14a_pct,tot_10a_pct,kaolinit_pct,tot_clay_pct,gibbsite_pct,calcite_pct,dolomite_pct,aragon_pct,tot_carb_pct,analcime_pct,heuland_pct,tot_zeol_pct,gypsum_pct,talc_pct,hornbl_pct,serpent_pct,hematite_pct,goethite_pct,pyroxene_pct,pyrite_pct,other_pct,amorph_pct,ag_ppm,al_pct_q,al_pct,as_ppm,ba_ppm_q,ba_ppm,be_ppm,bi_ppm,c_tot_pct,c_tot_pct_q,c_inorg_pct,c_inorg_pct_q,c_org_pct,ca_pct,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,fe_pct,ga_ppm_q,ga_ppm,hg_ppm,in_ppm,k_pct,la_ppm,li_ppm,mg_pct,mn_ppm,mo_ppm,na_pct,nb_ppm,ni_ppm,p_ppm,pb_ppm,rb_ppm,s_pct,sb_ppm,sc_ppm,se_ppm,sn_ppm,sr_ppm,te_ppm,th_ppm,ti_pct_q,ti_pct,tl_ppm,u_ppm,v_ppm,w_ppm,y_ppm_q,y_ppm,zn_ppm,Unnamed: 125,M3P_ppm,Soil Fertility Level
816,10160004,5049.0,46.09175,-98.40465,2479.5,0.0,49.25,5.85,16.45,22.3,0.6,8.45,0.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,4.49,7.75,0.0,638.5,1.15,0.14,2.54,0.0,0.0,0.0,2.54,0.745,0.35,47.8,8.15,31.0,0.0,14.45,1.62,0.0,11.7,0.035,0.03,1.645,23.55,17.0,0.415,674.5,0.8049999999999999,1.01,9.3,14.9,540.0,17.85,64.2,0.06,0.56,5.85,0.6,1.0,171.0,0.0,7.7,0.0,0.195,0.5,2.4,59.5,1.1,0.0,15.55,58.5,0.0,84.42422982649633,Excesive
817,10160005,1113.0,45.657,-97.7487,3635.0,0.0,24.6,3.3,10.2,13.5,12.7,5.1,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,0.0,0.0,4.62,6.5,0.0,629.0,1.2,0.28,2.67,0.0,0.0,0.0,2.67,0.97,0.5,51.3,17.0,41.0,0.0,23.0,2.23,0.0,13.3,0.05,0.05,1.39,25.8,28.0,0.7,6210.0,1.38,0.62,9.1,44.4,470.0,16.8,61.9,0.03,1.48,7.5,0.5,1.3,135.0,0.0,7.9,0.0,0.22,0.5,1.6,132.0,1.2,0.0,15.8,106.0,0.0,59.40316948447614,Excesive
818,10160006,2110.6,44.6744,-98.2836,3643.2,0.0,48.36,8.120000000000001,16.06,24.160000000000004,0.0,9.1,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,0.0,0.0,4.658,6.08,0.0,664.0,1.14,0.138,2.014,0.0,0.0,0.0,2.014,0.8420000000000001,0.38,54.64,7.82,33.6,0.0,14.580000000000002,1.7280000000000002,0.0,9.25,0.032,0.03,1.63,28.22,17.0,0.45799999999999996,1411.0,0.852,1.012,8.260000000000002,20.32,544.0,14.38,63.46,0.026,0.722,5.8,0.45,0.98,178.2,0.0,7.139999999999999,0.0,0.19399999999999998,0.46,1.64,58.6,0.76,0.0,14.580000000000002,62.6,0.0,93.29953059803744,Excesive
819,10160007,5913.0,45.6614,-99.4268,3677.0,0.0,48.1,6.3,15.2,21.5,1.1,9.2,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,4.71,7.2,0.0,555.0,1.1,0.14,1.88,0.0,0.0,0.0,1.88,0.76,0.2,47.3,7.0,37.0,0.0,12.7,1.8,0.0,9.43,0.03,0.03,1.58,24.5,18.0,0.49,706.0,0.74,0.95,8.3,19.2,520.0,13.6,67.0,0.03,0.6,6.1,0.3,0.9,177.0,0.0,6.0,0.0,0.19,0.4,1.5,58.0,0.7,0.0,14.0,53.0,0.0,76.66071812812594,Excesive
820,10160008,793.0,45.4596,-98.7494,3633.0,0.0,41.9,8.7,13.5,22.2,4.3,7.3,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,4.99,9.8,0.0,708.0,1.2,0.17,2.34,0.0,0.0,0.0,2.34,0.71,0.4,59.3,10.2,46.0,0.0,19.3,2.06,0.0,9.29,0.05,0.04,1.65,30.2,21.0,0.52,2140.0,0.97,0.88,9.4,28.2,540.0,16.1,70.1,0.03,0.81,7.0,0.4,1.1,168.0,0.0,7.2,0.0,0.23,0.5,1.7,76.0,1.0,0.0,15.1,70.0,0.0,84.1030336466222,Excesive
821,10160009,3030.5,44.8886,-99.0183,3197.5,0.0,54.0,10.45,14.05,24.45,0.0,5.75,1.1,6.300000000000002,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.05,0.0,0.0,4.73,5.25,0.0,622.5,1.25,0.21,1.97,0.0,0.0,0.0,1.97,0.615,0.15000000000000002,59.2,7.9,30.5,7.0,12.8,1.645,0.0,9.204999999999998,0.025,0.03,1.92,29.75,18.0,0.36,629.5,0.645,1.045,9.3,12.55,330.0,16.200000000000006,79.94999999999997,0.025,0.625,5.9,0.3,1.4,147.85,0.0,8.65,0.0,0.245,0.45,1.85,47.0,0.85,0.0,16.65,39.5,0.0,28.495935397023832,Medium
822,10160010,3865.0,45.3672,-97.4101,3656.0,0.0,41.7,6.0,13.1,19.1,0.0,8.6,1.8,10.4,0.0,7.5,2.7,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,0.0,4.54,9.1,0.0,508.0,1.1,0.15,3.75,0.0,1.3,0.0,2.5,4.7,0.5,51.0,8.0,39.0,0.0,16.0,1.82,0.0,8.74,0.03,0.03,1.43,26.3,21.0,0.82,1010.0,1.06,0.89,8.3,24.0,700.0,13.4,63.0,0.04,0.83,5.7,0.4,1.0,197.0,0.0,6.1,0.0,0.18,0.5,1.6,76.0,0.7,0.0,14.8,53.0,0.0,152.61922727258474,Excesive
823,10160011,4378.0,43.63806666666667,-97.9943,3256.666666666666,0.0,49.68333333333334,6.0166666666666675,12.866666666666667,18.916666666666668,2.2,10.1,2.7,11.65,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.733333333333334,0.0,0.0,5.083333333333333,7.566666666666667,0.0,601.5,1.2166666666666666,0.17166666666666666,1.9733333333333332,0.0,0.0,0.0,1.9733333333333332,0.7599999999999999,0.4,51.15000000000001,9.733333333333334,34.0,0.0,16.21666666666667,2.135,0.0,12.516666666666666,0.035,0.036666666666666674,1.505,25.7,22.66666666666667,0.5016666666666667,1093.6666666666667,0.8633333333333333,0.9066666666666668,8.266666666666667,22.85,511.66666666666674,17.03333333333333,65.73333333333333,0.028333333333333332,0.8416666666666667,6.9833333333333325,0.4666666666666666,1.1166666666666665,142.9,0.0,7.916666666666668,0.0,0.2283333333333333,0.5166666666666667,2.1666666666666665,73.33333333333333,0.8666666666666667,0.0,15.433333333333332,63.83333333333334,0.0,75.65405898713776,Excesive
824,10170101,4166.666666666667,42.74853333333333,-97.58736666666664,2652.5,0.0,56.96666666666666,4.983333333333333,11.76,14.783333333333333,2.0,9.66,1.7000000000000002,10.72,0.0,1.75,3.4000000000000004,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.0,0.0,3.968333333333333,6.783333333333332,0.0,627.1666666666666,1.2200000000000002,0.17500000000000002,1.5466666666666669,0.0,0.65,0.0,1.325,1.1216666666666666,0.5999999999999999,48.875,9.46,26.83333333333333,6.0,13.733333333333334,1.535,0.0,9.855,0.02666666666666667,0.032,1.3183333333333334,25.03333333333333,18.6,0.5216666666666667,643.8,1.3766666666666667,0.8960000000000001,7.283333333333332,15.616666666666665,568.3333333333334,15.699999999999998,64.15,0.025,0.915,5.283333333333333,0.48,1.0166666666666666,154.9,0.0,7.233333333333333,0.0,0.17166666666666666,0.6,2.0500000000000003,56.16666666666666,0.75,0.0,15.166666666666664,53.83333333333334,0.0,118.24744565795204,Excesive
825,10170102,5160.0,43.8393,-97.26295,3669.0,0.0,42.35,6.199999999999998,11.85,18.0,1.8,10.65,2.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,0.0,0.0,5.615,9.6,0.0,667.5,1.2000000000000002,0.195,3.37,0.0,0.0,0.0,3.37,0.935,0.4,55.8,10.35,38.5,0.0,20.85,2.47,0.0,13.7,0.04,0.045,1.7000000000000002,26.3,25.0,0.595,1785.0,0.94,0.91,8.95,26.25,630.0,17.049999999999994,75.8,0.04,0.995,6.25,0.55,1.25,164.0,0.0,7.65,0.0,0.24,0.55,2.05,76.0,0.9,0.0,17.35,63.0,0.0,123.09149657842414,Excesive
826,10170103,6365.333333333332,44.34799999999999,-97.41953333333332,3679.666666666666,0.0,47.06666666666666,6.366666666666666,14.533333333333333,20.9,3.8,6.7333333333333325,1.2,8.433333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.0,4.46,7.7,0.0,625.0,1.0666666666666669,0.14666666666666667,2.786666666666666,0.0,0.0,0.0,2.786666666666666,0.9233333333333332,0.3333333333333333,46.2,8.633333333333333,28.66666666666667,0.0,13.233333333333334,1.7299999999999998,0.0,12.466666666666667,0.03333333333333333,0.03333333333333333,1.4633333333333332,22.433333333333334,16.333333333333332,0.4633333333333334,1570.0,0.7233333333333333,0.9666666666666668,7.1000000000000005,19.9,580.0,14.266666666666666,66.76666666666667,0.04,0.68,5.033333333333333,0.4000000000000001,1.0333333333333334,163.66666666666666,0.0,6.2666666666666675,0.0,0.17,0.4666666666666666,1.6000000000000003,54.66666666666666,0.6666666666666666,0.0,14.666666666666664,51.33333333333334,0.0,101.80052369257305,Excesive
827,10170202,7961.0,45.1746,-97.2266,3695.0,0.0,53.1,7.5,16.4,23.9,0.8,7.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,4.84,9.4,0.0,549.0,1.2,0.14,2.46,0.0,0.0,0.0,2.46,1.1,0.3,54.3,7.8,34.0,0.0,14.5,1.93,0.0,9.89,0.04,0.03,1.39,28.0,20.0,0.48,940.0,0.97,1.05,8.5,23.1,670.0,14.1,65.9,0.04,0.71,6.0,0.5,0.9,191.0,0.0,6.4,0.0,0.19,0.5,1.7,62.0,0.7,0.0,15.0,47.0,0.0,138.74287242339034,Excesive
828,10170203,2072.0,43.96775,-96.4822,2725.5,0.0,41.0,5.5,9.3,14.75,1.4,12.6,0.0,14.0,0.0,0.3,0.7,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,5.335,10.1,0.0,669.5,1.2999999999999998,0.205,3.015,0.0,0.1,0.0,2.975,1.065,0.3,57.45,11.3,48.0,0.0,18.5,2.375,0.0,12.8,0.035,0.04,1.7000000000000002,27.55,24.5,0.6699999999999999,822.5,0.925,0.85,9.3,24.65,820.0,18.200000000000006,77.85,0.045,0.79,7.199999999999998,0.65,1.25,138.5,0.0,8.95,0.0,0.245,0.55,2.5,77.5,1.0,0.0,18.35,69.5,0.0,212.9109965897368,Excesive
829,10170204,3916.0,43.38704,-96.0898,1735.4,0.0,42.2,5.52,9.85,13.4,6.025,9.6,0.0,14.44,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.62,0.0,0.0,5.6560000000000015,8.98,0.0,651.4,1.58,0.22400000000000006,2.694,0.0,0.8,0.0,2.532,1.4480000000000002,0.4400000000000001,66.32000000000001,13.06,49.0,5.333333333333333,21.78,2.45,0.0,13.2,0.03,0.042,1.59,32.12,25.0,0.62,914.6,0.9520000000000001,0.682,10.62,24.0,1184.0,21.2,76.42,0.042,0.8799999999999999,8.959999999999997,0.6499999999999999,1.5199999999999998,117.04,0.0,9.88,0.0,0.28800000000000003,0.58,2.58,76.0,1.1,0.0,20.34,90.8,0.0,412.43654656169184,Excesive
830,10180001,2603.0,40.55665000000001,-106.2887,638.5,0.0,46.75,18.0,14.95,33.0,0.0,6.7,1.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,5.5299999999999985,4.2,0.0,691.0,1.8,0.235,1.2,0.0,0.0,0.0,1.2,0.5549999999999999,1.6,79.1,9.15,20.0,0.0,15.6,1.705,0.0,14.4,0.01,0.03,2.825,37.5,21.5,0.325,585.0,1.335,1.3,14.65,11.45,630.0,28.700000000000006,142.6,0.015,0.7949999999999999,6.1,0.6,1.75,170.5,0.0,15.7,0.0,0.235,0.95,4.050000000000002,48.5,1.15,0.0,15.05,63.0,0.0,121.57640178274721,Excesive
831,10180002,3618.5,41.32015000000001,-106.6229,4173.5,0.0,43.35,8.350000000000001,24.05,32.4,2.1,5.625,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.475,0.0,0.0,0.0,0.0,0.0,0.0,12.625,0.0,0.0,5.4,4.1,0.0,677.25,1.225,0.1725,2.33,0.0,0.0,0.0,2.33,1.54,0.25,44.575,8.8,39.75,0.0,19.95,2.25,0.0,12.725,0.02,0.0325,1.76,22.675,15.25,0.71,697.5,0.595,1.4975,7.6,14.425,477.5,16.525,65.15,0.0275,0.5125,8.15,0.4,1.05,249.75,0.0,7.0,0.0,0.23,0.4,1.7000000000000002,68.25,0.8,0.0,12.725,59.75,0.0,65.0438951667049,Excesive
832,10180003,4027.0,42.2482,-106.8938,4746.0,0.0,62.8,5.5,19.8,25.3,0.0,4.2,0.0,4.2,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,3.94,3.6,0.0,639.0,1.1,0.09,0.32,0.0,0.0,0.0,0.32,0.79,0.2,46.4,4.4,15.0,0.0,6.8,1.29,0.0,9.26,0.0,0.02,1.75,23.7,10.0,0.33,232.0,0.52,1.08,5.4,7.6,330.0,15.2,78.7,0.02,0.29,3.9,0.0,0.8,139.0,0.0,6.7,0.0,0.14,0.4,1.7,43.0,0.4,0.0,10.0,29.0,0.0,22.773526563413874,Low
833,10180004,8283.0,41.81785,-106.5496,4798.5,0.0,65.95,9.35,6.65,16.05,0.7,7.949999999999998,0.0,8.65,0.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,3.745,5.85,0.0,520.0,1.2000000000000002,0.195,1.835,0.0,0.1,0.0,1.7799999999999998,0.34,0.35,44.65000000000001,5.15,22.5,0.0,12.2,1.47,0.0,9.75,0.015,0.04,1.685,22.4,16.0,0.365,231.5,0.865,0.485,7.050000000000002,10.15,545.0,17.45,78.95,0.03,0.52,4.6,0.5,1.15,85.75,0.0,7.15,0.0,0.15000000000000002,0.5,1.9,51.5,0.75,0.0,12.2,51.0,0.0,106.82748300334231,Excesive
834,10180005,2700.333333333333,42.13923333333333,-106.08003333333332,4442.333333333333,0.0,61.4,6.033333333333334,5.533333333333334,11.566666666666668,2.5,12.35,1.2,14.25,0.0,0.4,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73333333333333,0.0,0.0,4.04,5.066666666666666,0.0,517.6666666666666,1.3,0.17666666666666667,1.0266666666666666,0.0,0.3,0.0,0.9433333333333332,0.6966666666666668,0.35,51.6,5.533333333333332,32.666666666666664,6.0,21.233333333333327,1.7299999999999998,0.0,9.763333333333334,0.015,0.04,1.6266666666666667,25.766666666666666,23.0,0.5933333333333334,341.3333333333333,0.89,0.4833333333333333,6.4,12.9,480.0,15.9,82.2,0.035,0.5833333333333334,5.533333333333332,0.7,1.1333333333333333,82.63333333333334,0.0,9.233333333333334,0.0,0.15666666666666665,0.43333333333333335,2.2,74.66666666666667,0.6,0.0,11.433333333333335,62.33333333333334,0.0,97.24641950229031,Excesive
835,10180006,5136.333333333333,42.52275,-107.75665,4758.5,0.0,44.2,10.916666666666664,32.083333333333336,43.0,1.3666666666666665,4.78,0.8,5.74,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,11.425,0.0,0.0,5.69,3.6666666666666665,0.0,745.0,1.5333333333333334,0.15166666666666667,1.356666666666667,0.0,0.0,0.0,1.356666666666667,1.195,0.2,67.06666666666666,5.7666666666666675,21.166666666666668,0.0,8.933333333333334,1.61,0.0,14.033333333333333,0.016666666666666666,0.03,2.0116666666666667,35.666666666666664,17.0,0.4716666666666667,338.3333333333333,0.5416666666666666,1.655,6.666666666666668,8.549999999999999,425.0,22.55,92.85,0.02,0.3416666666666666,4.7,0.0,1.0833333333333333,298.6666666666667,0.0,15.583333333333336,0.0,0.18000000000000002,0.5499999999999999,2.3666666666666667,46.16666666666666,0.6333333333333333,0.0,11.116666666666667,46.0,0.0,81.94759757045973,Excesive
836,10180007,6343.8,42.8363,-106.15668,4774.2,0.0,49.46,9.16,13.660000000000002,22.82,2.033333333333333,7.58,2.6,9.36,0.0,1.25,0.95,0.0,1.4666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,17.42,0.0,0.0,5.1560000000000015,6.4,0.0,615.8,1.6800000000000002,0.22400000000000006,1.656,0.0,0.25,0.0,1.5599999999999998,0.926,0.34,61.24,6.139999999999999,34.4,6.0,12.14,1.854,0.0,12.68,0.02,0.032,2.006,30.5,20.2,0.612,312.8,1.256,1.0059999999999998,8.08,12.64,548.0,22.2,102.84,0.03,0.6299999999999999,5.840000000000002,0.5333333333333333,1.48,119.28,0.0,12.14,0.0,0.152,0.6199999999999999,2.56,71.8,0.7200000000000001,0.0,14.419999999999998,60.4,0.0,93.6917799864876,Excesive
837,10180008,3957.666666666666,42.69296666666667,-105.08813333333332,4745.0,0.0,44.33333333333334,6.533333333333334,20.466666666666672,27.0,8.9,3.966666666666667,0.0,6.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,21.566666666666666,0.0,0.0,5.133333333333333,3.7,0.0,653.3333333333334,1.5,0.22,1.92,0.0,0.0,0.0,1.92,1.2166666666666666,0.16666666666666666,62.26666666666667,5.8,26.33333333333333,0.0,9.966666666666667,1.9433333333333331,0.0,12.3,0.01,0.03,1.6266666666666667,30.36666666666667,17.666666666666668,0.6066666666666666,395.0,0.8433333333333333,1.05,8.9,9.966666666666667,413.33333333333326,20.633333333333336,76.23333333333333,0.03,0.48,5.7,0.0,1.3,272.6666666666667,0.0,9.8,0.0,0.19000000000000006,0.4666666666666666,2.1333333333333333,53.66666666666666,0.6333333333333334,0.0,14.366666666666667,50.66666666666666,0.0,42.92002953284257,Optimium
838,10180009,3659.25,41.875675,-103.4744125,3718.625,0.0,45.1875,6.9875,17.785714285714285,22.55,2.966666666666667,6.85,0.0,7.949999999999998,0.0,2.2,0.0,0.0,2.2,0.0,0.9,0.9,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,22.8,0.0,0.0,4.902500000000002,4.45,0.0,668.375,1.875,0.1875,1.1925,0.0,0.3333333333333333,0.0,1.06875,1.44875,0.24,57.1125,6.537499999999999,20.75,5.0,10.675,1.785,0.0,12.43875,0.01,0.03571428571428571,1.8275,29.975,22.5,0.5475,382.75,0.675,0.9575,9.8875,9.825,381.25,18.6625,85.275,0.0225,0.5175,5.9625,0.25,1.3875,200.775,0.0,9.45,0.0,0.20625,0.525,2.4375,47.625,0.8250000000000001,0.0,15.725,49.75,0.0,44.0644955953963,Optimium
839,10180010,3803.0,41.278925,-105.93425,3719.5,0.0,37.35,9.025,14.1,19.6,1.7333333333333334,8.725,4.0,11.975,0.0,26.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35,0.0,0.0,5.4825,7.875,0.0,932.75,1.6,0.2225,3.5075000000000003,0.0,3.15,0.0,1.9325,6.512499999999998,3.5666666666666664,62.225,8.0,41.5,6.0,18.825000000000006,2.245,0.0,13.445,0.0325,0.04,1.7975,29.9,31.25,0.48,369.25,5.7250000000000005,0.72,9.15,24.05,670.0,17.375,87.35,0.2433333333333333,2.0700000000000003,6.95,2.833333333333333,1.4,335.75,0.0,9.025,0.0,0.2025,0.9,5.35,165.75,0.6499999999999999,0.0,14.724999999999998,93.75,0.0,140.6302982920958,Excesive
840,10180011,6491.0,41.8748,-105.2005,4774.666666666667,0.0,34.26666666666667,9.0,25.83333333333333,34.800000000000004,4.9,4.833333333333333,0.0,6.433333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,5.743333333333332,3.533333333333333,0.0,586.6666666666666,1.3,0.23333333333333334,1.6833333333333336,0.0,0.0,0.0,1.6833333333333336,1.82,0.3333333333333333,50.26666666666667,11.333333333333336,44.0,0.0,17.333333333333332,2.806666666666666,0.0,14.033333333333333,0.016666666666666666,0.04,1.5733333333333337,25.5,18.0,0.8566666666666668,548.3333333333334,0.7433333333333333,1.39,8.966666666666667,17.999999999999996,506.66666666666674,23.133333333333336,69.56666666666668,0.03,0.48,8.833333333333334,0.2,1.2333333333333334,195.0,0.0,10.3,0.0,0.3033333333333334,0.4666666666666666,1.6,87.33333333333331,0.8000000000000002,0.0,15.833333333333336,58.66666666666666,0.0,87.50198031862514,Excesive
841,10180012,3852.333333333334,41.6171,-104.34753333333332,3296.666666666666,0.0,32.800000000000004,10.733333333333334,25.26666666666667,36.0,0.0,7.2,0.6,7.399999999999999,0.0,4.1,0.3,0.0,4.2,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,6.096666666666668,4.066666666666666,0.0,757.3333333333335,1.9666666666666663,0.17333333333333334,1.17,0.0,0.55,0.0,0.8233333333333333,2.58,0.20000000000000004,67.8,7.400000000000001,22.0,0.0,14.266666666666666,2.1966666666666668,0.0,14.666666666666664,0.02,0.04,2.283333333333333,34.766666666666666,24.66666666666667,0.7433333333333333,444.33333333333326,0.8166666666666668,1.4266666666666667,13.333333333333336,12.833333333333336,516.6666666666666,18.866666666666664,93.8,0.03,0.7266666666666666,6.7666666666666675,0.0,1.4,301.0,0.0,11.266666666666666,0.0,0.2766666666666667,0.5666666666666667,2.1666666666666665,59.33333333333334,1.0333333333333332,0.0,18.666666666666664,57.33333333333334,0.0,80.98622598861537,Excesive
